No;date;season;PM_Taiyuanjie;PM_US Post;PM_Xiaoheyan;DEWP;HUMI;PRES;TEMP;cbwd;Iws;precipitation;Iprec
322;14/1/2013 9:00;4;352;0;377;-18;84.49;1030;-16;NW;6;0;0
323;14/1/2013 10:00;4;337;0;349;-17;77.92;1030;-14;NW;7;0;0
324;14/1/2013 11:00;4;315;0;347;-18;71.6;1030;-14;NW;10;0;0
325;14/1/2013 12:00;4;297;0;328;-18;65.98;1030;-13;NW;14;0;0
326;14/1/2013 13:00;4;202;0;281;-18;65.98;1030;-13;NW;18;0;0
327;14/1/2013 14:00;4;204;0;245;-19;60.58;1031;-13;NW;23;0;0
328;14/1/2013 15:00;4;213;0;181;-19;65.73;1031;-14;NE;6;0;0
329;14/1/2013 16:00;4;111;0;138;-21;60.02;1031;-15;NW;5;0;0
330;14/1/2013 17:00;4;139;0;184;-21;65.23;1031;-16;NW;9;0;0
331;14/1/2013 18:00;4;213;0;177;-21;70.94;1031;-17;NW;12;0;0
332;14/1/2013 19:00;4;227;0;209;-22;64.97;1031;-17;NE;3;0;0
333;14/1/2013 20:00;4;234;0;255;-24;64.46;1032;-19;NE;7;0;0
334;14/1/2013 21:00;4;259;0;270;-24;64.46;1032;-19;NE;10;0;0
335;14/1/2013 22:00;4;295;0;282;-24;70.26;1032;-20;NE;13;0;0
336;14/1/2013 23:00;4;0;0;0;-23;70.49;1031;-19;NE;17;0;0
337;15/1/2013 0:00;4;0;0;0;-24;70.26;1031;-20;NE;21;0;0
338;15/1/2013 1:00;4;0;0;0;-24;76.65;1031;-21;NE;23;0;0
339;15/1/2013 2:00;4;354;0;356;-25;70.03;1031;-21;NE;26;0;0
340;15/1/2013 3:00;4;394;0;444;-24;76.65;1030;-21;NE;29;0;0
341;15/1/2013 4:00;4;425;0;432;-24;70.26;1029;-20;NE;33;0;0
342;15/1/2013 5:00;4;359;0;345;-23;76.84;1028;-20;NE;36;0;0
343;15/1/2013 6:00;4;309;0;307;-22;77.02;1027;-19;NE;41;0;0
344;15/1/2013 7:00;4;324;0;270;-21;77.21;1027;-18;NE;43;0;0
345;15/1/2013 8:00;4;0;0;0;-21;70.94;1027;-17;NE;45;0;0
346;15/1/2013 9:00;4;351;0;454;-20;77.39;1027;-17;NE;48;0;0
347;15/1/2013 10:00;4;372;0;407;-20;65.48;1027;-15;NE;51;0;0
348;15/1/2013 11:00;4;353;0;368;-19;71.38;1026;-15;SE;2;0;0
349;15/1/2013 12:00;4;375;0;396;-18;65.98;1024;-13;SE;3;0;0
350;15/1/2013 13:00;4;434;0;389;-18;65.98;1024;-13;NW;3;0;0
351;15/1/2013 14:00;4;389;0;391;-17;61.12;1024;-11;NW;6;0;0
352;15/1/2013 15:00;4;0;0;0;-17;66.23;1024;-12;NW;8;0;0
353;15/1/2013 16:00;4;0;0;0;-17;66.23;1025;-12;NE;3;0;0
354;15/1/2013 17:00;4;342;0;361;-18;65.98;1025;-13;NE;5;0;0
355;15/1/2013 18:00;4;330;0;392;-18;65.98;1025;-13;NE;8;0;0
356;15/1/2013 19:00;4;433;0;460;-20;71.16;1026;-16;NW;2;0;0
357;15/1/2013 20:00;4;0;0;0;-18;71.6;1026;-14;cv;1;0;0
358;15/1/2013 21:00;4;431;0;458;-17;71.81;1027;-13;NW;3;0;0
359;15/1/2013 22:00;4;445;0;452;-18;71.6;1027;-14;NW;5;0;0
360;15/1/2013 23:00;4;351;0;387;-18;77.75;1028;-15;NW;8;0;0
361;16/1/2013 0:00;4;284;0;289;-19;71.38;1028;-15;NW;9;0;0
362;16/1/2013 1:00;4;283;0;273;-21;70.94;1029;-17;NW;10;0;0
363;16/1/2013 2:00;4;262;0;258;-21;77.21;1030;-18;NW;11;0;0
364;16/1/2013 3:00;4;230;0;232;-21;77.21;1030;-18;NW;12;0;0
365;16/1/2013 4:00;4;185;0;199;-22;83.96;1030;-20;cv;0;0;0
366;16/1/2013 5:00;4;141;0;162;-22;83.96;1030;-20;cv;1;0;0
367;16/1/2013 6:00;4;141;0;162;-22;83.96;1031;-20;cv;2;0;0
368;16/1/2013 7:00;4;143;0;172;-23;83.82;1031;-21;cv;3;0;0
369;16/1/2013 8:00;4;135;0;162;-21;84.09;1032;-19;NE;3;0;0
370;16/1/2013 9:00;4;138;0;170;-21;77.21;1032;-18;NE;5;0;0
371;16/1/2013 10:00;4;145;0;168;-20;77.39;1033;-17;NW;1;0;0
372;16/1/2013 11:00;4;147;0;139;-20;77.39;1032;-17;SW;2;0;0
373;16/1/2013 12:00;4;111;0;115;-20;65.48;1032;-15;SW;4;0;0
374;16/1/2013 13:00;4;0;0;81;-19;65.73;1032;-14;cv;1;0;0
375;16/1/2013 14:00;4;71;0;0;-19;60.58;1032;-13;NW;3;0;0
376;16/1/2013 15:00;4;61;0;0;-19;60.58;1033;-13;NW;7;0;0
377;16/1/2013 16:00;4;73;0;0;-20;60.3;1033;-14;NE;3;0;0
378;16/1/2013 17:00;4;74;0;0;-21;60.02;1034;-15;NE;6;0;0
379;16/1/2013 18:00;4;87;0;0;-21;60.02;1034;-15;NE;9;0;0
380;16/1/2013 19:00;4;98;0;0;-22;64.97;1035;-17;NE;11;0;0
381;16/1/2013 20:00;4;113;0;0;-22;64.97;1035;-17;NE;13;0;0
382;16/1/2013 21:00;4;87;0;0;-23;70.49;1035;-19;SE;2;0;0
383;16/1/2013 22:00;4;89;0;0;-25;70.03;1035;-21;SE;4;0;0
384;16/1/2013 23:00;4;122;0;0;-25;76.46;1035;-22;SE;5;0;0
385;17/1/2013 0:00;4;128;0;0;-27;69.56;1036;-23;cv;0;0;0
386;17/1/2013 1:00;4;160;0;0;-27;76.07;1036;-24;SE;1;0;0
387;17/1/2013 2:00;4;293;0;0;-27;76.07;1036;-24;SE;2;0;0
388;17/1/2013 3:00;4;280;0;0;-27;69.56;1037;-23;SE;4;0;0
389;17/1/2013 4:00;4;277;0;0;-29;69.08;1037;-25;cv;1;0;0
390;17/1/2013 5:00;4;282;0;0;-28;75.87;1037;-25;SE;2;0;0
391;17/1/2013 6:00;4;519;0;0;-29;69.08;1037;-25;cv;0;0;0
392;17/1/2013 7:00;4;802;0;0;-28;69.32;1037;-24;NE;1;0;0
393;17/1/2013 8:00;4;981;0;0;-28;75.87;1038;-25;SE;1;0;0
394;17/1/2013 9:00;4;811;0;927;-25;76.46;1038;-22;cv;1;0;0
395;17/1/2013 10:00;4;809;0;749;-23;70.49;1038;-19;NE;1;0;0
396;17/1/2013 11:00;4;574;0;740;-20;71.16;1038;-16;NE;2;0;0
397;17/1/2013 12:00;4;281;0;621;-19;65.73;1037;-14;cv;1;0;0
398;17/1/2013 13:00;4;310;0;440;-18;65.98;1036;-13;SW;1;0;0
399;17/1/2013 14:00;4;239;0;243;-18;60.85;1036;-12;SW;3;0;0
400;17/1/2013 15:00;4;190;0;183;-19;55.87;1036;-12;SW;5;0;0
401;17/1/2013 16:00;4;214;0;204;-19;60.58;1036;-13;SW;7;0;0
402;17/1/2013 17:00;4;202;0;142;-21;60.02;1036;-15;SW;8;0;0
403;17/1/2013 18:00;4;139;0;133;-21;70.94;1036;-17;SE;1;0;0
404;17/1/2013 19:00;4;89;0;188;-20;71.16;1036;-16;SE;3;0;0
405;17/1/2013 20:00;4;123;0;303;-21;70.94;1035;-17;SE;7;0;0
406;17/1/2013 21:00;4;156;0;278;-22;70.71;1034;-18;SE;10;0;0
407;17/1/2013 22:00;4;149;0;313;-24;70.26;1034;-20;cv;1;0;0
408;17/1/2013 23:00;4;155;0;275;-24;76.65;1034;-21;SE;1;0;0
409;18/1/2013 0:00;4;177;0;276;-25;76.46;1033;-22;SE;3;0;0
410;18/1/2013 1:00;4;198;0;236;-22;77.02;1032;-19;SE;5;0;0
411;18/1/2013 2:00;4;210;0;256;-22;77.02;1032;-19;SE;7;0;0
412;18/1/2013 3:00;4;222;0;353;-21;77.21;1031;-18;SE;10;0;0
413;18/1/2013 4:00;4;217;0;431;-21;70.94;1029;-17;SE;14;0;0
414;18/1/2013 5:00;4;239;0;563;-21;70.94;1028;-17;SE;18;0;0
415;18/1/2013 6:00;4;307;0;415;-21;60.02;1027;-15;SE;22;0;0
416;18/1/2013 7:00;4;288;0;305;-20;65.48;1026;-15;SE;26;0;0
417;18/1/2013 8:00;4;252;0;272;-19;60.58;1026;-13;SE;30;0;0
418;18/1/2013 9:00;4;291;0;334;-17;61.12;1025;-11;SE;33;0;0
419;18/1/2013 10:00;4;260;0;331;-15;57.02;1025;-8;SE;36;0;0
420;18/1/2013 11:00;4;223;0;296;-13;49.48;1024;-4;SE;39;0;0
421;18/1/2013 12:00;4;177;0;229;-11;50.08;1023;-2;SW;4;0;0
422;18/1/2013 13:00;4;250;0;195;-8;58.95;1022;-1;SW;9;0;0
423;18/1/2013 14:00;4;264;0;215;-6;68.78;1021;-1;SW;16;0;0
424;18/1/2013 15:00;4;268;0;211;-6;68.78;1022;-1;SW;22;0;0
425;18/1/2013 16:00;4;245;0;189;-6;68.78;1022;-1;SW;27;0;0
426;18/1/2013 17:00;4;243;0;175;-7;73.84;1022;-3;SW;31;0;0
427;18/1/2013 18:00;4;244;0;167;-8;73.65;1023;-4;SW;34;0;0
428;18/1/2013 19:00;4;241;0;166;-8;79.42;1024;-5;SW;37;0;0
429;18/1/2013 20:00;4;302;0;163;-10;73.25;1024;-6;SW;38;0;0
430;18/1/2013 21:00;4;385;0;243;-11;67.65;1024;-6;cv;1;0;0
431;18/1/2013 22:00;4;323;0;309;-10;73.25;1025;-6;cv;2;0;0
432;18/1/2013 23:00;4;235;0;198;-13;72.65;1025;-9;SE;1;0;0
433;19/1/2013 0:00;4;208;0;167;-12;72.85;1026;-8;cv;0;0;0
434;19/1/2013 1:00;4;181;0;203;-14;78.44;1026;-11;NE;2;0;0
435;19/1/2013 2:00;4;169;0;176;-14;78.44;1027;-11;NE;4;0;0
436;19/1/2013 3:00;4;160;0;169;-15;78.27;1029;-12;NE;8;0;0
437;19/1/2013 4:00;4;163;0;172;-18;77.75;1029;-15;NE;11;0;0
438;19/1/2013 5:00;4;144;0;177;-18;77.75;1030;-15;NE;15;0;0
439;19/1/2013 6:00;4;119;0;132;-20;77.39;1030;-17;NE;19;0;0
440;19/1/2013 7:00;4;128;0;137;-21;77.21;1031;-18;NE;21;0;0
441;19/1/2013 8:00;4;162;0;194;-20;77.39;1031;-17;NE;22;0;0
442;19/1/2013 9:00;4;182;0;220;-19;65.73;1032;-14;NW;2;0;0
443;19/1/2013 10:00;4;161;0;185;-18;60.85;1032;-12;NE;2;0;0
444;19/1/2013 11:00;4;164;0;156;-17;61.12;1032;-11;NW;3;0;0
445;19/1/2013 12:00;4;225;0;170;-17;52.17;1032;-9;NW;6;0;0
446;19/1/2013 13:00;4;201;0;169;-17;52.17;1032;-9;NW;9;0;0
447;19/1/2013 14:00;4;202;0;182;-16;56.74;1032;-9;NW;11;0;0
448;19/1/2013 15:00;4;194;0;201;-16;61.39;1032;-10;NE;5;0;0
449;19/1/2013 16:00;4;0;0;257;-18;60.85;1033;-12;NE;9;0;0
450;19/1/2013 17:00;4;0;0;285;-19;60.58;1034;-13;NE;13;0;0
451;19/1/2013 18:00;4;0;0;302;-20;60.3;1034;-14;NE;17;0;0
452;19/1/2013 19:00;4;0;0;287;-20;65.48;1034;-15;NE;22;0;0
453;19/1/2013 20:00;4;0;0;330;-21;65.23;1034;-16;NE;26;0;0
454;19/1/2013 21:00;4;0;0;330;-22;64.97;1034;-17;NE;30;0;0
455;19/1/2013 22:00;4;0;0;384;-21;65.23;1035;-16;NE;31;0;0
456;19/1/2013 23:00;4;0;0;508;-21;70.94;1034;-17;SE;2;0;0
457;20/1/2013 0:00;4;0;0;371;-22;70.71;1034;-18;NE;5;0;0
458;20/1/2013 1:00;4;0;0;287;-22;70.71;1033;-18;NE;6;0;0
459;20/1/2013 2:00;4;0;0;268;-21;77.21;1033;-18;NE;10;0;0
460;20/1/2013 3:00;4;0;0;315;-20;77.39;1032;-17;NE;14;0;0
461;20/1/2013 4:00;4;0;0;347;-20;77.39;1032;-17;NE;19;0;0
462;20/1/2013 5:00;4;0;0;298;-19;77.57;1032;-16;NE;23;0;0
463;20/1/2013 6:00;4;0;0;263;-19;77.57;1033;-16;NE;27;0;0
464;20/1/2013 7:00;4;0;0;271;-19;71.38;1033;-15;NE;30;0;0
465;20/1/2013 8:00;4;0;0;307;-18;71.6;1032;-14;NE;35;0;0
466;20/1/2013 9:00;4;0;0;386;-17;71.81;1033;-13;NW;2;0;0
467;20/1/2013 10:00;4;0;0;337;-15;72.23;1032;-11;NE;3;0;0
468;20/1/2013 11:00;4;0;0;311;-14;66.95;1032;-9;NE;4;0;0
469;20/1/2013 12:00;4;289;0;309;-14;66.95;1031;-9;SW;2;0;0
470;20/1/2013 13:00;4;416;0;364;-13;62.18;1029;-7;cv;1;0;0
471;20/1/2013 14:00;4;403;0;435;-13;62.18;1030;-7;NW;2;0;0
472;20/1/2013 15:00;4;416;0;393;-13;57.58;1030;-6;cv;1;0;0
473;20/1/2013 16:00;4;409;0;405;-12;62.44;1030;-6;SW;1;0;0
474;20/1/2013 17:00;4;394;0;431;-12;67.42;1030;-7;SW;2;0;0
475;20/1/2013 18:00;4;389;0;449;-12;72.85;1031;-8;SW;4;0;0
476;20/1/2013 19:00;4;399;0;416;-12;72.85;1031;-8;SW;6;0;0
477;20/1/2013 20:00;4;437;0;470;-12;72.85;1031;-8;cv;0;0;0
478;20/1/2013 21:00;4;500;0;517;-12;78.77;1030;-9;cv;0;0;0
479;20/1/2013 22:00;4;535;0;555;-12;78.77;1030;-9;cv;0;0;0
480;20/1/2013 23:00;4;566;0;588;-14;72.44;1030;-10;NE;2;0;0
481;21/1/2013 0:00;4;606;0;620;-13;72.65;1030;-9;SE;1;0;0
482;21/1/2013 1:00;4;554;0;554;-14;72.44;1030;-10;NW;2;0;0
483;21/1/2013 2:00;4;485;0;508;-15;72.23;1030;-11;NE;3;0;0
484;21/1/2013 3:00;4;463;0;470;-14;78.44;1029;-11;NE;6;0;0
485;21/1/2013 4:00;4;433;0;443;-14;72.44;1029;-10;NW;1;0;0
486;21/1/2013 5:00;4;430;0;412;-14;72.44;1029;-10;NE;1;0;0
487;21/1/2013 6:00;4;444;0;428;-14;72.44;1029;-10;NE;2;0;0
488;21/1/2013 7:00;4;450;0;439;-14;72.44;1029;-10;NW;3;0;0
489;21/1/2013 8:00;4;434;0;423;-15;66.71;1030;-10;NW;5;0;0
490;21/1/2013 9:00;4;385;0;392;-14;72.44;1030;-10;NW;8;0;0
491;21/1/2013 10:00;4;383;0;386;-15;66.71;1030;-10;NW;11;0;0
492;21/1/2013 11:00;4;379;0;369;-15;66.71;1029;-10;NW;15;0;0
493;21/1/2013 12:00;4;377;0;376;-15;66.71;1029;-10;NW;19;0;0
494;21/1/2013 13:00;4;368;0;386;-14;66.95;1028;-9;NW;22;0;0
495;21/1/2013 14:00;4;340;0;340;-15;61.65;1028;-9;NW;26;0;0
496;21/1/2013 15:00;4;347;0;350;-15;61.65;1028;-9;NW;30;0;0
497;21/1/2013 16:00;4;380;0;399;-15;66.71;1028;-10;NW;35;0;0
498;21/1/2013 17:00;4;301;0;301;-16;61.39;1028;-10;NW;40;0;0
499;21/1/2013 18:00;4;267;0;259;-17;61.12;1029;-11;NW;45;0;0
500;21/1/2013 19:00;4;190;0;198;-17;61.12;1030;-11;NW;50;0;0
501;21/1/2013 20:00;4;142;0;171;-17;61.12;1030;-11;NW;57;0;0
502;21/1/2013 21:00;4;142;0;153;-17;66.23;1030;-12;NW;61;0;0
503;21/1/2013 22:00;4;151;0;161;-17;71.81;1030;-13;NW;66;0;0
504;21/1/2013 23:00;4;166;0;178;-17;71.81;1031;-13;NW;71;0;0
505;22/1/2013 0:00;4;179;0;187;-18;71.6;1030;-14;NW;76;0;0
506;22/1/2013 1:00;4;174;0;191;-18;77.75;1030;-15;NW;80;0;0
507;22/1/2013 2:00;4;167;0;182;-19;77.57;1031;-16;NE;4;0;0
508;22/1/2013 3:00;4;167;0;174;-20;77.39;1031;-17;NE;6;0;0
509;22/1/2013 4:00;4;169;0;182;-20;77.39;1031;-17;NE;8;0;0
510;22/1/2013 5:00;4;166;0;192;-23;70.49;1031;-19;NE;9;0;0
511;22/1/2013 6:00;4;171;0;204;-24;76.65;1031;-21;NE;10;0;0
512;22/1/2013 7:00;4;186;0;217;-23;76.84;1031;-20;NE;14;0;0
513;22/1/2013 8:00;4;213;0;235;-23;76.84;1031;-20;NE;18;0;0
514;22/1/2013 9:00;4;247;0;251;-22;70.71;1032;-18;NE;21;0;0
515;22/1/2013 10:00;4;232;0;245;-21;70.94;1032;-17;NE;24;0;0
516;22/1/2013 11:00;4;183;0;257;-19;71.38;1031;-15;NE;26;0;0
517;22/1/2013 12:00;4;168;0;227;-18;60.85;1029;-12;NE;28;0;0
518;22/1/2013 13:00;4;159;0;198;-16;61.39;1028;-10;NE;30;0;0
519;22/1/2013 14:00;4;166;0;192;-15;57.02;1027;-8;cv;1;0;0
520;22/1/2013 15:00;4;150;0;202;-15;61.65;1026;-9;NE;2;0;0
521;22/1/2013 16:00;4;158;0;207;-15;61.65;1026;-9;NE;4;0;0
522;22/1/2013 17:00;4;214;0;248;-16;66.47;1025;-11;NE;7;0;0
523;22/1/2013 18:00;4;276;0;292;-17;66.23;1025;-12;NE;9;0;0
524;22/1/2013 19:00;4;290;0;307;-19;71.38;1025;-15;SE;1;0;0
525;22/1/2013 20:00;4;304;0;321;-19;71.38;1025;-15;SE;2;0;0
526;22/1/2013 21:00;4;392;0;355;-21;77.21;1024;-18;cv;1;0;0
527;22/1/2013 22:00;4;384;0;408;-18;84.49;1023;-16;SE;2;0;0
528;22/1/2013 23:00;4;400;0;425;-20;84.23;1023;-18;SE;4;0;0
529;23/1/2013 0:00;4;456;0;481;-19;84.36;1022;-17;SE;6;0;0
530;23/1/2013 1:00;4;430;0;442;-21;77.21;1022;-18;cv;0;0;0
531;23/1/2013 2:00;4;425;0;652;-21;84.09;1021;-19;NE;2;0;0
532;23/1/2013 3:00;4;472;0;738;-23;76.84;1021;-20;cv;0;0;0
533;23/1/2013 4:00;4;857;0;734;-22;83.96;1020;-20;SE;2;0;0
534;23/1/2013 5:00;4;643;0;524;-20;84.23;1019;-18;SE;4;0;0
535;23/1/2013 6:00;4;474;0;472;-23;76.84;1019;-20;cv;0;0;0
536;23/1/2013 7:00;4;416;0;470;-19;84.36;1018;-17;SE;2;0;0
537;23/1/2013 8:00;4;448;0;507;-18;84.49;1017;-16;SE;3;0;0
538;23/1/2013 9:00;4;522;0;569;-19;84.36;1017;-17;NW;1;0;0
539;23/1/2013 10:00;4;559;0;604;-14;84.99;1017;-12;SE;1;0;0
540;23/1/2013 11:00;4;430;0;695;-13;72.65;1016;-9;NE;1;0;0
541;23/1/2013 12:00;4;306;0;429;-11;62.69;1014;-5;SW;2;0;0
542;23/1/2013 13:00;4;258;0;196;-10;58.41;1013;-3;SW;6;0;0
543;23/1/2013 14:00;4;182;0;128;-6;74.03;1012;-2;SW;12;0;0
544;23/1/2013 15:00;4;176;0;130;-5;79.89;1012;-2;SW;20;0;0
545;23/1/2013 16:00;4;193;0;147;-5;79.89;1013;-2;SW;28;0;0
546;23/1/2013 17:00;4;211;0;155;-5;86.04;1013;-3;SW;34;0;0
547;23/1/2013 18:00;4;237;0;169;-5;86.04;1014;-3;SW;40;0;0
548;23/1/2013 19:00;4;244;0;170;-5;86.04;1015;-3;SW;45;0.3;0.3
549;23/1/2013 20:00;4;249;0;184;-4;92.79;1015;-3;SW;50;0.2;0.5
550;23/1/2013 21:00;4;280;0;212;-5;92.73;1016;-4;SW;53;0.1;0.6
551;23/1/2013 22:00;4;306;0;253;-5;92.73;1016;-4;SW;58;0.1;0.7
552;23/1/2013 23:00;4;106;0;110;-7;92.61;1017;-6;NW;7;0.1;0.8
553;24/1/2013 0:00;4;89;0;74;-10;85.47;1018;-8;NW;12;0;0
554;24/1/2013 1:00;4;73;0;62;-13;78.61;1019;-10;NW;16;0;0
555;24/1/2013 2:00;4;56;0;50;-15;78.27;1020;-12;NW;20;0;0
556;24/1/2013 3:00;4;42;0;37;-16;72.02;1021;-12;NW;23;0;0
557;24/1/2013 4:00;4;34;0;24;-18;71.6;1021;-14;SW;2;0;0
558;24/1/2013 5:00;4;25;0;12;-20;65.48;1021;-15;cv;1;0;0
559;24/1/2013 6:00;4;16;0;35;-22;70.71;1020;-18;SE;2;0;0
560;24/1/2013 7:00;4;20;0;37;-23;76.84;1021;-20;SW;1;0;0
561;24/1/2013 8:00;4;17;0;41;-20;77.39;1021;-17;SE;1;0;0
562;24/1/2013 9:00;4;12;0;11;-18;71.6;1021;-14;SE;3;0;0
563;24/1/2013 10:00;4;16;0;12;-19;60.58;1021;-13;SW;2;0;0
564;24/1/2013 11:00;4;33;0;21;-21;46.98;1021;-12;SW;4;0;0
565;24/1/2013 12:00;4;18;0;14;-20;47.3;1020;-11;NW;6;0;0
566;24/1/2013 13:00;4;12;0;8;-17;61.12;1020;-11;NW;11;0;0
567;24/1/2013 14:00;4;11;0;8;-20;43.68;1021;-10;NW;20;0;0
568;24/1/2013 15:00;4;14;0;9;-23;36.34;1021;-11;NW;27;0;0
569;24/1/2013 16:00;4;17;0;11;-24;36.01;1022;-12;NW;33;0;0
570;24/1/2013 17:00;4;33;0;15;-25;35.67;1022;-13;NW;39;0;0
571;24/1/2013 18:00;4;34;0;13;-24;42.37;1023;-14;NW;48;0;0
572;24/1/2013 19:00;4;26;0;11;-24;46.01;1024;-15;NW;53;0;0
573;24/1/2013 20:00;4;18;0;11;-26;38.37;1024;-15;NW;59;0;0
574;24/1/2013 21:00;4;19;0;12;-26;41.7;1024;-16;NW;65;0;0
575;24/1/2013 22:00;4;28;0;11;-27;41.36;1025;-17;NW;69;0;0
576;24/1/2013 23:00;4;25;0;11;-27;45.02;1025;-18;NW;72;0;0
577;25/1/2013 0:00;4;33;0;11;-27;53.45;1025;-20;SW;2;0;0
578;25/1/2013 1:00;4;30;0;12;-27;53.45;1025;-20;SW;5;0;0
579;25/1/2013 2:00;4;25;0;11;-28;58.01;1025;-22;SE;1;0;0
580;25/1/2013 3:00;4;17;0;9;-27;63.66;1025;-22;SW;2;0;0
581;25/1/2013 4:00;4;19;0;7;-29;63.11;1025;-24;SW;4;0;0
582;25/1/2013 5:00;4;20;0;8;-29;57.71;1025;-23;SW;5;0;0
583;25/1/2013 6:00;4;18;0;12;-28;69.32;1024;-24;SW;6;0;0
584;25/1/2013 7:00;4;22;0;14;-29;63.11;1025;-24;SW;8;0;0
585;25/1/2013 8:00;4;23;0;16;-27;63.66;1025;-22;SW;9;0;0
586;25/1/2013 9:00;4;23;0;16;-26;53.76;1025;-19;SE;2;0;0
587;25/1/2013 10:00;4;21;0;18;-25;49.68;1025;-17;SW;3;0;0
588;25/1/2013 11:00;4;15;0;21;-25;45.68;1025;-16;SW;6;0;0
589;25/1/2013 12:00;4;29;0;15;-25;38.71;1025;-14;SW;8;0;0
590;25/1/2013 13:00;4;37;0;29;-25;38.71;1024;-14;SW;11;0;0
591;25/1/2013 14:00;4;34;0;40;-25;38.71;1024;-14;SE;3;0;0
592;25/1/2013 15:00;4;39;0;65;-25;35.67;1023;-13;SW;3;0;0
593;25/1/2013 16:00;4;61;0;66;-25;38.71;1024;-14;SW;5;0;0
594;25/1/2013 17:00;4;60;0;64;-25;42.03;1024;-15;SE;1;0;0
595;25/1/2013 18:00;4;76;0;61;-25;49.68;1024;-17;SE;2;0;0
596;25/1/2013 19:00;4;85;0;59;-26;53.76;1025;-19;SE;3;0;0
597;25/1/2013 20:00;4;91;0;65;-27;58.31;1025;-21;cv;1;0;0
598;25/1/2013 21:00;4;113;0;338;-27;63.66;1026;-22;SE;1;0;0
599;25/1/2013 22:00;4;104;0;327;-27;63.66;1026;-22;SE;2;0;0
600;25/1/2013 23:00;4;164;0;298;-27;63.66;1026;-22;SE;4;0;0
601;26/1/2013 0:00;4;297;0;248;-28;69.32;1027;-24;SE;6;0;0
602;26/1/2013 1:00;4;289;0;268;-29;63.11;1027;-24;SE;7;0;0
603;26/1/2013 2:00;4;250;0;276;-29;63.11;1027;-24;SE;9;0;0
604;26/1/2013 3:00;4;305;0;397;-27;69.56;1027;-23;SE;11;0;0
605;26/1/2013 4:00;4;360;0;272;-30;62.84;1027;-25;NE;2;0;0
606;26/1/2013 5:00;4;453;0;224;-30;68.83;1027;-26;NE;6;0;0
607;26/1/2013 6:00;4;433;0;201;-30;62.84;1028;-25;NE;9;0;0
608;26/1/2013 7:00;4;464;0;198;-31;62.56;1028;-26;NE;12;0;0
609;26/1/2013 8:00;4;398;0;296;-29;69.08;1029;-25;NE;15;0;0
610;26/1/2013 9:00;4;375;0;360;-27;63.66;1029;-22;NE;17;0;0
611;26/1/2013 10:00;4;488;0;358;-25;64.19;1030;-20;NE;19;0;0
612;26/1/2013 11:00;4;310;0;303;-23;54.68;1030;-16;NE;20;0;0
613;26/1/2013 12:00;4;197;0;153;-22;46.66;1029;-13;cv;1;0;0
614;26/1/2013 13:00;4;169;0;110;-22;46.66;1029;-13;NE;2;0;0
615;26/1/2013 14:00;4;89;0;110;-22;43.03;1029;-12;NE;4;0;0
616;26/1/2013 15:00;4;68;0;68;-22;43.03;1029;-12;NE;6;0;0
617;26/1/2013 16:00;4;65;0;71;-22;43.03;1029;-12;NE;8;0;0
618;26/1/2013 17:00;4;69;0;80;-22;46.66;1029;-13;cv;1;0;0
619;26/1/2013 18:00;4;139;0;88;-24;50;1030;-16;cv;1;0;0
620;26/1/2013 19:00;4;119;0;80;-24;50;1030;-16;NE;2;0;0
621;26/1/2013 20:00;4;114;0;82;-23;54.68;1030;-16;NE;6;0;0
622;26/1/2013 21:00;4;105;0;106;-24;54.37;1030;-17;SE;2;0;0
623;26/1/2013 22:00;4;94;0;188;-26;53.76;1030;-19;SE;3;0;0
624;26/1/2013 23:00;4;111;0;171;-26;63.93;1031;-21;SE;4;0;0
625;27/1/2013 0:00;4;140;0;153;-24;64.46;1030;-19;SE;6;0;0
626;27/1/2013 1:00;4;150;0;140;-24;64.46;1030;-19;cv;0;0;0
627;27/1/2013 2:00;4;151;0;169;-27;63.66;1031;-22;NE;1;0;0
628;27/1/2013 3:00;4;171;0;215;-26;69.79;1030;-22;cv;1;0;0
629;27/1/2013 4:00;4;194;0;250;-27;69.56;1030;-23;NE;1;0;0
630;27/1/2013 5:00;4;330;0;211;-26;69.79;1030;-22;NE;3;0;0
631;27/1/2013 6:00;4;495;0;262;-28;69.32;1030;-24;NE;5;0;0
632;27/1/2013 7:00;4;646;0;331;-28;69.32;1030;-24;NE;7;0;0
633;27/1/2013 8:00;4;671;0;348;-28;69.32;1030;-24;NE;9;0;0
634;27/1/2013 9:00;4;544;0;396;-25;70.03;1031;-21;NE;12;0;0
635;27/1/2013 10:00;4;410;0;453;-22;59.74;1031;-16;cv;1;0;0
636;27/1/2013 11:00;4;317;0;527;-22;50.63;1030;-14;cv;2;0;0
637;27/1/2013 12:00;4;246;0;341;-20;51.25;1029;-12;SW;2;0;0
638;27/1/2013 13:00;4;179;0;143;-20;47.3;1028;-11;SW;4;0;0
639;27/1/2013 14:00;4;145;0;101;-20;43.68;1028;-10;SW;7;0;0
640;27/1/2013 15:00;4;137;0;103;-20;43.68;1027;-10;SW;10;0;0
641;27/1/2013 16:00;4;123;0;79;-21;40.04;1027;-10;SW;12;0;0
642;27/1/2013 17:00;4;83;0;55;-22;39.71;1026;-11;SE;1;0;0
643;27/1/2013 18:00;4;71;0;68;-22;43.03;1026;-12;SE;3;0;0
644;27/1/2013 19:00;4;71;0;153;-22;46.66;1025;-13;SE;5;0;0
